order_id,order_number,customer_id,store_id,order_date,status_id,payment_mode_id,channel_id,total_amount,discount_amount,net_amount,is_return,created_at
27664,TXN00027664,10422,103,2024-06-16 00:00:00,3,6,1,320.31,8.23,320.31,0,2026-05-30 01:02:27
27665,TXN00027665,17858,223,2024-11-26 00:00:00,3,3,1,85.40,22.30,85.40,0,2026-05-30 01:02:27
27666,TXN00027666,9347,364,2024-12-18 00:00:00,3,4,1,623.16,14.21,623.16,0,2026-05-30 01:02:27
27667,TXN00027667,9940,34,2025-07-26 00:00:00,3,2,1,346.00,7.50,346.00,0,2026-05-30 01:02:27
27668,TXN00027668,3404,44,2024-05-22 00:00:00,3,3,1,98.68,15.66,98.68,0,2026-05-30 01:02:27
27669,TXN00027669,9132,294,2025-09-10 00:00:00,3,4,1,606.05,8.79,606.05,0,2026-05-30 01:02:27
27670,TXN00027670,13577,333,2025-11-14 00:00:00,3,1,1,2227.25,118.55,2227.25,0,2026-05-30 01:02:27
27671,TXN00027671,327,406,2025-09-09 00:00:00,3,3,1,243.68,19.08,243.68,0,2026-05-30 01:02:27
27672,TXN00027672,19710,480,2024-11-30 00:00:00,3,1,1,491.25,1.75,491.25,0,2026-05-30 01:02:27
27673,TXN00027673,19115,226,2025-06-18 00:00:00,3,6,1,425.32,23.67,425.32,0,2026-05-30 01:02:27
27674,TXN00027674,12503,300,2024-10-30 00:00:00,3,3,1,427.53,7.49,427.53,0,2026-05-30 01:02:27
27675,TXN00027675,1535,493,2025-08-28 00:00:00,3,2,1,155.13,2.29,155.13,0,2026-05-30 01:02:27
27676,TXN00027676,2946,379,2025-03-06 00:00:00,3,3,1,271.38,34.54,271.38,0,2026-05-30 01:02:27
27677,TXN00027677,10887,290,2024-02-04 00:00:00,3,4,1,678.48,8.84,678.48,0,2026-05-30 01:02:27
27678,TXN00027678,10283,336,2025-10-29 00:00:00,3,3,1,44.91,0.09,44.91,0,2026-05-30 01:02:27
27679,TXN00027679,2294,400,2024-01-29 00:00:00,3,4,1,2103.10,4.38,2103.10,0,2026-05-30 01:02:27
27680,TXN00027680,15425,456,2024-08-04 00:00:00,3,2,1,145.48,8.63,145.48,0,2026-05-30 01:02:27
27681,TXN00027681,2238,119,2024-06-19 00:00:00,3,4,1,1031.85,3.63,1031.85,0,2026-05-30 01:02:27
27682,TXN00027682,10618,435,2024-11-02 00:00:00,3,6,1,438.48,3.84,438.48,0,2026-05-30 01:02:27
27683,TXN00027683,9246,24,2025-06-13 00:00:00,3,3,1,683.84,29.04,683.84,0,2026-05-30 01:02:27
27684,TXN00027684,14206,1,2025-05-13 00:00:00,3,2,1,1934.40,13.12,1934.40,0,2026-05-30 01:02:27
27685,TXN00027685,4421,132,2024-01-23 00:00:00,3,2,1,67.94,0.03,67.94,0,2026-05-30 01:02:27
27686,TXN00027686,17890,401,2025-12-03 00:00:00,3,3,1,1560.24,44.92,1560.24,0,2026-05-30 01:02:27
27687,TXN00027687,7856,107,2025-07-15 00:00:00,3,5,1,916.20,5.76,916.20,0,2026-05-30 01:02:27
27688,TXN00027688,9119,425,2024-08-30 00:00:00,3,2,1,1020.72,44.82,1020.72,0,2026-05-30 01:02:27
27689,TXN00027689,10456,499,2024-02-29 00:00:00,3,6,1,87.56,15.22,87.56,0,2026-05-30 01:02:27
27690,TXN00027690,9485,350,2024-01-19 00:00:00,3,2,1,141.17,27.83,141.17,0,2026-05-30 01:02:27
27691,TXN00027691,1469,149,2025-10-24 00:00:00,3,6,1,1289.10,2.18,1289.10,0,2026-05-30 01:02:27
27692,TXN00027692,7432,97,2024-03-14 00:00:00,3,2,1,341.60,6.68,341.60,0,2026-05-30 01:02:27
27693,TXN00027693,1426,190,2025-10-21 00:00:00,3,6,1,182.55,3.15,182.55,0,2026-05-30 01:02:27
27694,TXN00027694,6489,229,2024-08-08 00:00:00,3,3,1,438.57,3.81,438.57,0,2026-05-30 01:02:27
27695,TXN00027695,9450,306,2025-05-30 00:00:00,3,4,1,833.64,1.12,833.64,0,2026-05-30 01:02:27
27696,TXN00027696,14882,208,2025-06-10 00:00:00,3,2,1,735.40,26.92,735.40,0,2026-05-30 01:02:27
27697,TXN00027697,4189,307,2024-01-06 00:00:00,3,3,1,391.60,41.68,391.60,0,2026-05-30 01:02:27
27698,TXN00027698,14964,378,2024-02-06 00:00:00,3,6,1,361.00,7.80,361.00,0,2026-05-30 01:02:27
27699,TXN00027699,10340,2,2025-04-28 00:00:00,3,2,1,400.76,54.81,400.76,0,2026-05-30 01:02:27
27700,TXN00027700,7731,471,2025-02-17 00:00:00,3,2,1,2254.40,28.12,2254.40,0,2026-05-30 01:02:27
27701,TXN00027701,18968,480,2024-06-18 00:00:00,3,3,1,318.60,95.70,318.60,0,2026-05-30 01:02:27
27702,TXN00027702,14964,275,2024-12-21 00:00:00,3,4,1,1125.84,18.72,1125.84,0,2026-05-30 01:02:27
27703,TXN00027703,972,135,2024-04-16 00:00:00,3,6,1,160.50,3.75,160.50,0,2026-05-30 01:02:27
27704,TXN00027704,15549,137,2024-05-27 00:00:00,3,5,1,462.00,16.00,462.00,0,2026-05-30 01:02:27
27705,TXN00027705,224,283,2025-02-18 00:00:00,3,3,1,77.86,6.14,77.86,0,2026-05-30 01:02:27
27706,TXN00027706,19502,242,2024-01-09 00:00:00,3,4,1,266.46,11.77,266.46,0,2026-05-30 01:02:27
27707,TXN00027707,7479,361,2024-02-18 00:00:00,3,3,1,853.44,21.64,853.44,0,2026-05-30 01:02:27
27708,TXN00027708,19406,404,2025-02-19 00:00:00,3,2,1,280.65,2.87,280.65,0,2026-05-30 01:02:27
27709,TXN00027709,19288,200,2024-02-01 00:00:00,3,6,1,241.30,1.74,241.30,0,2026-05-30 01:02:27
27710,TXN00027710,10643,16,2024-05-30 00:00:00,3,5,1,58.00,1.00,58.00,0,2026-05-30 01:02:27
27711,TXN00027711,9140,76,2024-12-08 00:00:00,3,3,1,183.68,18.16,183.68,0,2026-05-30 01:02:27
27712,TXN00027712,15163,430,2025-11-02 00:00:00,3,3,1,259.60,5.10,259.60,0,2026-05-30 01:02:27
27713,TXN00027713,2146,338,2024-11-14 00:00:00,3,3,1,48.40,14.80,48.40,0,2026-05-30 01:02:27
27714,TXN00027714,4909,203,2025-09-06 00:00:00,3,5,1,104.60,2.70,104.60,0,2026-05-30 01:02:27
27715,TXN00027715,984,337,2024-12-05 00:00:00,3,6,1,112.40,1.90,112.40,0,2026-05-30 01:02:27
27716,TXN00027716,16544,291,2025-09-12 00:00:00,3,2,1,778.68,60.33,778.68,0,2026-05-30 01:02:27
27717,TXN00027717,860,180,2025-10-17 00:00:00,3,5,1,8135.15,157.97,8135.15,0,2026-05-30 01:02:27
27718,TXN00027718,5197,253,2024-10-30 00:00:00,3,4,1,354.46,47.77,354.46,0,2026-05-30 01:02:27
27719,TXN00027719,6113,92,2024-04-27 00:00:00,3,1,1,264.05,10.95,264.05,0,2026-05-30 01:02:27
27720,TXN00027720,17685,338,2024-02-17 00:00:00,3,2,1,1333.15,83.37,1333.15,0,2026-05-30 01:02:27
27721,TXN00027721,2019,322,2025-06-30 00:00:00,3,6,1,141.48,3.63,141.48,0,2026-05-30 01:02:27
27722,TXN00027722,1379,258,2025-10-25 00:00:00,3,2,1,212.76,0.81,212.76,0,2026-05-30 01:02:27
27723,TXN00027723,13667,212,2025-01-24 00:00:00,3,2,1,207.58,5.21,207.58,0,2026-05-30 01:02:27
27724,TXN00027724,19844,50,2025-05-23 00:00:00,3,3,1,284.76,2.62,284.76,0,2026-05-30 01:02:27
27725,TXN00027725,694,227,2024-01-14 00:00:00,3,1,1,96.14,6.93,96.14,0,2026-05-30 01:02:27
27726,TXN00027726,6787,437,2025-07-17 00:00:00,3,1,1,223.52,4.12,223.52,0,2026-05-30 01:02:27
27727,TXN00027727,3360,428,2024-10-16 00:00:00,3,5,1,28.12,5.88,28.12,0,2026-05-30 01:02:27
27728,TXN00027728,11954,79,2024-08-27 00:00:00,3,6,1,473.76,1.56,473.76,0,2026-05-30 01:02:27
27729,TXN00027729,13312,203,2025-01-12 00:00:00,3,3,1,365.40,5.92,365.40,0,2026-05-30 01:02:27
27730,TXN00027730,2763,359,2024-09-27 00:00:00,3,5,1,198.60,18.80,198.60,0,2026-05-30 01:02:27
27731,TXN00027731,2553,443,2025-10-12 00:00:00,3,2,1,3330.12,327.47,3330.12,0,2026-05-30 01:02:27
27732,TXN00027732,19714,332,2024-02-04 00:00:00,3,3,1,53.17,0.83,53.17,0,2026-05-30 01:02:27
27733,TXN00027733,7891,384,2024-12-19 00:00:00,3,5,1,719.82,35.06,719.82,0,2026-05-30 01:02:27
27734,TXN00027734,8462,37,2024-09-30 00:00:00,3,6,1,755.34,57.33,755.34,0,2026-05-30 01:02:27
27735,TXN00027735,6771,56,2024-05-15 00:00:00,3,3,1,114.80,1.30,114.80,0,2026-05-30 01:02:27
27736,TXN00027736,2901,53,2024-04-25 00:00:00,3,5,1,446.54,1.73,446.54,0,2026-05-30 01:02:27
27737,TXN00027737,15084,157,2024-03-20 00:00:00,3,3,1,646.16,12.46,646.16,0,2026-05-30 01:02:27
27738,TXN00027738,18097,168,2025-08-22 00:00:00,3,2,1,146.79,5.07,146.79,0,2026-05-30 01:02:27
27739,TXN00027739,19619,314,2024-07-19 00:00:00,3,3,1,452.40,227.60,452.40,0,2026-05-30 01:02:27
27740,TXN00027740,5598,488,2024-10-27 00:00:00,3,3,1,40.68,9.32,40.68,0,2026-05-30 01:02:27
27741,TXN00027741,8449,93,2024-12-19 00:00:00,3,6,1,8.13,1.87,8.13,0,2026-05-30 01:02:27
27742,TXN00027742,12811,429,2025-09-01 00:00:00,3,5,1,411.85,2.63,411.85,0,2026-05-30 01:02:27
27743,TXN00027743,13031,290,2024-03-03 00:00:00,3,2,1,176.30,18.70,176.30,0,2026-05-30 01:02:27
27744,TXN00027744,9007,336,2025-09-07 00:00:00,3,2,1,533.84,3.08,533.84,0,2026-05-30 01:02:27
27745,TXN00027745,7408,52,2025-07-18 00:00:00,3,2,1,52.00,3.00,52.00,0,2026-05-30 01:02:27
27746,TXN00027746,19370,336,2024-07-07 00:00:00,3,6,1,86.44,38.56,86.44,0,2026-05-30 01:02:27
27747,TXN00027747,13786,249,2024-07-25 00:00:00,3,2,1,78.62,5.38,78.62,0,2026-05-30 01:02:27
27748,TXN00027748,1566,340,2025-03-19 00:00:00,3,3,1,150.88,4.12,150.88,0,2026-05-30 01:02:27
27749,TXN00027749,1313,267,2025-04-13 00:00:00,3,2,1,1568.07,12.31,1568.07,0,2026-05-30 01:02:27
27750,TXN00027750,12856,324,2025-04-13 00:00:00,3,3,1,1367.77,157.23,1367.77,0,2026-05-30 01:02:27
27751,TXN00027751,7234,47,2024-12-07 00:00:00,3,5,1,509.90,20.05,509.90,0,2026-05-30 01:02:27
27752,TXN00027752,6015,457,2024-10-15 00:00:00,3,3,1,858.90,38.22,858.90,0,2026-05-30 01:02:27
27753,TXN00027753,18057,350,2024-07-04 00:00:00,3,3,1,338.40,0.40,338.40,0,2026-05-30 01:02:27
27754,TXN00027754,5551,324,2024-09-24 00:00:00,3,3,1,70.57,4.43,70.57,0,2026-05-30 01:02:27
27755,TXN00027755,14163,279,2025-05-08 00:00:00,3,2,1,176.60,3.68,176.60,0,2026-05-30 01:02:27
27756,TXN00027756,8149,217,2024-08-08 00:00:00,3,2,1,609.78,1.74,609.78,0,2026-05-30 01:02:27
27757,TXN00027757,5687,259,2024-10-08 00:00:00,3,2,1,157.12,6.44,157.12,0,2026-05-30 01:02:27
27758,TXN00027758,9204,223,2025-09-13 00:00:00,3,1,1,29.77,0.23,29.77,0,2026-05-30 01:02:27
27759,TXN00027759,1751,269,2024-09-16 00:00:00,3,4,1,59.35,5.65,59.35,0,2026-05-30 01:02:27
27760,TXN00027760,16891,455,2024-07-05 00:00:00,3,2,1,91.90,53.10,91.90,0,2026-05-30 01:02:27
27761,TXN00027761,428,410,2024-11-16 00:00:00,3,2,1,252.48,27.52,252.48,0,2026-05-30 01:02:27
27762,TXN00027762,2860,247,2024-03-17 00:00:00,3,2,1,119.01,0.33,119.01,0,2026-05-30 01:02:27
27763,TXN00027763,14536,167,2024-06-27 00:00:00,3,1,1,763.82,38.09,763.82,0,2026-05-30 01:02:27
27764,TXN00027764,10426,281,2024-09-24 00:00:00,3,6,1,105.75,28.25,105.75,0,2026-05-30 01:02:27
27765,TXN00027765,19583,250,2024-10-22 00:00:00,3,4,1,251.08,1.23,251.08,0,2026-05-30 01:02:27
27766,TXN00027766,3445,403,2024-03-02 00:00:00,3,4,1,46.55,13.45,46.55,0,2026-05-30 01:02:27
27767,TXN00027767,16345,500,2025-08-20 00:00:00,3,3,1,88.47,0.53,88.47,0,2026-05-30 01:02:27
27768,TXN00027768,8035,218,2025-08-09 00:00:00,3,2,1,146.38,1.81,146.38,0,2026-05-30 01:02:27
27769,TXN00027769,2724,198,2024-03-09 00:00:00,3,4,1,433.26,15.58,433.26,0,2026-05-30 01:02:27
27770,TXN00027770,1293,254,2025-03-24 00:00:00,3,2,1,844.76,92.81,844.76,0,2026-05-30 01:02:27
27771,TXN00027771,19113,187,2024-06-19 00:00:00,3,6,1,848.40,0.32,848.40,0,2026-05-30 01:02:27
27772,TXN00027772,12358,129,2024-02-09 00:00:00,3,1,1,865.80,11.40,865.80,0,2026-05-30 01:02:27
27773,TXN00027773,9627,36,2024-04-16 00:00:00,3,2,1,1045.78,36.11,1045.78,0,2026-05-30 01:02:27
27774,TXN00027774,7800,438,2025-09-02 00:00:00,3,5,1,513.32,6.67,513.32,0,2026-05-30 01:02:27
27775,TXN00027775,19542,119,2025-11-12 00:00:00,3,3,1,1444.71,8.43,1444.71,0,2026-05-30 01:02:27
27776,TXN00027776,11740,104,2025-05-17 00:00:00,3,3,1,411.75,1.65,411.75,0,2026-05-30 01:02:27
27777,TXN00027777,8383,402,2025-04-17 00:00:00,3,2,1,847.64,21.18,847.64,0,2026-05-30 01:02:27
27778,TXN00027778,7397,434,2024-11-10 00:00:00,3,1,1,401.07,16.31,401.07,0,2026-05-30 01:02:27
27779,TXN00027779,9517,60,2024-09-03 00:00:00,3,2,1,3278.52,57.16,3278.52,0,2026-05-30 01:02:27
27780,TXN00027780,17375,182,2025-12-12 00:00:00,3,2,1,255.16,0.21,255.16,0,2026-05-30 01:02:27
27781,TXN00027781,12116,218,2024-10-06 00:00:00,3,2,1,1804.55,3.09,1804.55,0,2026-05-30 01:02:27
27782,TXN00027782,11021,246,2024-03-13 00:00:00,3,6,1,27.83,2.17,27.83,0,2026-05-30 01:02:27
27783,TXN00027783,11244,229,2024-08-07 00:00:00,3,3,1,180.90,28.70,180.90,0,2026-05-30 01:02:27
27784,TXN00027784,14909,340,2025-12-03 00:00:00,3,3,1,316.00,1.80,316.00,0,2026-05-30 01:02:27
27785,TXN00027785,7760,455,2024-01-26 00:00:00,3,5,1,116.55,6.69,116.55,0,2026-05-30 01:02:27
27786,TXN00027786,13288,259,2024-01-16 00:00:00,3,3,1,463.76,4.06,463.76,0,2026-05-30 01:02:27
27787,TXN00027787,13023,51,2024-06-27 00:00:00,3,2,1,2150.60,23.88,2150.60,0,2026-05-30 01:02:27
27788,TXN00027788,15214,350,2025-10-13 00:00:00,3,3,1,498.45,47.85,498.45,0,2026-05-30 01:02:27
27789,TXN00027789,5319,310,2025-09-13 00:00:00,3,4,1,1061.48,3.63,1061.48,0,2026-05-30 01:02:27
27790,TXN00027790,534,174,2024-08-07 00:00:00,3,3,1,930.60,11.35,930.60,0,2026-05-30 01:02:27
27791,TXN00027791,6602,207,2024-04-10 00:00:00,3,2,1,175.79,8.21,175.79,0,2026-05-30 01:02:27
27792,TXN00027792,14007,208,2024-01-27 00:00:00,3,1,1,579.40,14.15,579.40,0,2026-05-30 01:02:27
27793,TXN00027793,1054,465,2025-03-27 00:00:00,3,2,1,213.30,1.34,213.30,0,2026-05-30 01:02:27
27794,TXN00027794,1931,53,2025-03-24 00:00:00,3,1,1,323.72,13.14,323.72,0,2026-05-30 01:02:27
27795,TXN00027795,12058,213,2025-07-09 00:00:00,3,3,1,198.66,0.67,198.66,0,2026-05-30 01:02:27
27796,TXN00027796,15000,479,2024-09-01 00:00:00,3,3,1,1472.44,0.89,1472.44,0,2026-05-30 01:02:27
27797,TXN00027797,13034,238,2025-11-16 00:00:00,3,3,1,370.22,19.89,370.22,0,2026-05-30 01:02:27
27798,TXN00027798,847,104,2025-02-04 00:00:00,3,5,1,365.22,17.26,365.22,0,2026-05-30 01:02:27
27799,TXN00027799,1126,400,2025-10-29 00:00:00,3,6,1,339.20,0.20,339.20,0,2026-05-30 01:02:27
27800,TXN00027800,16278,6,2024-11-17 00:00:00,3,2,1,2285.07,33.31,2285.07,0,2026-05-30 01:02:27
27801,TXN00027801,12488,48,2024-04-25 00:00:00,3,2,1,208.45,18.31,208.45,0,2026-05-30 01:02:27
27802,TXN00027802,8659,499,2024-09-25 00:00:00,3,3,1,213.62,3.19,213.62,0,2026-05-30 01:02:27
27803,TXN00027803,14935,293,2024-12-21 00:00:00,3,2,1,128.42,9.79,128.42,0,2026-05-30 01:02:27
27804,TXN00027804,4586,84,2024-01-09 00:00:00,3,2,1,1200.00,30.00,1200.00,0,2026-05-30 01:02:27
27805,TXN00027805,19393,259,2024-11-19 00:00:00,3,3,1,567.51,4.83,567.51,0,2026-05-30 01:02:27
27806,TXN00027806,8187,104,2024-05-20 00:00:00,3,5,1,654.05,3.19,654.05,0,2026-05-30 01:02:27
27807,TXN00027807,17058,488,2025-02-21 00:00:00,3,2,1,155.37,3.21,155.37,0,2026-05-30 01:02:27
27808,TXN00027808,7207,296,2024-10-19 00:00:00,3,2,1,283.78,22.11,283.78,0,2026-05-30 01:02:27
27809,TXN00027809,15741,71,2025-09-11 00:00:00,3,2,1,7025.76,153.56,7025.76,0,2026-05-30 01:02:27
27810,TXN00027810,18947,170,2025-08-24 00:00:00,3,6,1,253.10,4.38,253.10,0,2026-05-30 01:02:27
27811,TXN00027811,7850,297,2024-02-05 00:00:00,3,6,1,710.34,3.22,710.34,0,2026-05-30 01:02:27
27812,TXN00027812,16138,357,2024-02-04 00:00:00,3,5,1,363.64,4.09,363.64,0,2026-05-30 01:02:27
27813,TXN00027813,14916,277,2024-10-09 00:00:00,3,3,1,789.50,2.10,789.50,0,2026-05-30 01:02:27
27814,TXN00027814,1408,98,2025-05-24 00:00:00,3,6,1,1053.76,26.56,1053.76,0,2026-05-30 01:02:27
27815,TXN00027815,10984,497,2024-07-28 00:00:00,3,5,1,1117.89,42.11,1117.89,0,2026-05-30 01:02:27
27816,TXN00027816,4226,426,2024-06-18 00:00:00,3,5,1,256.14,4.62,256.14,0,2026-05-30 01:02:27
27817,TXN00027817,10625,298,2024-11-01 00:00:00,3,2,1,2363.54,143.23,2363.54,0,2026-05-30 01:02:27
27818,TXN00027818,2439,95,2025-05-25 00:00:00,3,3,1,447.08,16.46,447.08,0,2026-05-30 01:02:27
27819,TXN00027819,8127,205,2025-10-29 00:00:00,3,2,1,113.52,2.16,113.52,0,2026-05-30 01:02:27
27820,TXN00027820,17971,460,2024-01-17 00:00:00,3,2,1,377.80,19.44,377.80,0,2026-05-30 01:02:27
27821,TXN00027821,13815,70,2025-10-19 00:00:00,3,5,1,270.68,4.66,270.68,0,2026-05-30 01:02:27
27822,TXN00027822,9136,73,2025-08-29 00:00:00,3,4,1,270.54,4.73,270.54,0,2026-05-30 01:02:27
27823,TXN00027823,2707,469,2025-08-14 00:00:00,3,5,1,272.35,56.65,272.35,0,2026-05-30 01:02:27
27824,TXN00027824,16677,341,2025-01-22 00:00:00,3,6,1,362.26,17.87,362.26,0,2026-05-30 01:02:27
27825,TXN00027825,11016,444,2024-08-02 00:00:00,3,3,1,443.92,13.04,443.92,0,2026-05-30 01:02:27
27826,TXN00027826,3216,356,2025-12-04 00:00:00,3,4,1,433.50,15.50,433.50,0,2026-05-30 01:02:27
27827,TXN00027827,18700,344,2025-06-29 00:00:00,3,3,1,110.86,4.57,110.86,0,2026-05-30 01:02:27
27828,TXN00027828,12634,96,2025-09-03 00:00:00,3,6,1,871.30,4.74,871.30,0,2026-05-30 01:02:27
27829,TXN00027829,2549,421,2024-05-03 00:00:00,3,2,1,128.46,1.18,128.46,0,2026-05-30 01:02:27
27830,TXN00027830,13165,316,2024-04-22 00:00:00,3,4,1,259.96,0.01,259.96,0,2026-05-30 01:02:27
27831,TXN00027831,5362,291,2024-09-18 00:00:00,3,1,1,20.11,9.89,20.11,0,2026-05-30 01:02:27
27832,TXN00027832,12025,173,2024-05-24 00:00:00,3,5,1,3454.47,117.51,3454.47,0,2026-05-30 01:02:27
27833,TXN00027833,4032,136,2025-08-23 00:00:00,3,2,1,118.46,16.54,118.46,0,2026-05-30 01:02:27
27834,TXN00027834,6324,218,2024-07-08 00:00:00,3,6,1,1859.16,39.28,1859.16,0,2026-05-30 01:02:27
27835,TXN00027835,3867,422,2024-09-06 00:00:00,3,2,1,463.29,5.57,463.29,0,2026-05-30 01:02:27
27836,TXN00027836,1245,369,2024-10-04 00:00:00,3,2,1,690.08,8.96,690.08,0,2026-05-30 01:02:27
27837,TXN00027837,19629,158,2024-11-11 00:00:00,3,6,1,168.52,16.87,168.52,0,2026-05-30 01:02:27
27838,TXN00027838,8108,184,2025-09-07 00:00:00,3,6,1,379.72,5.07,379.72,0,2026-05-30 01:02:27
27839,TXN00027839,16778,178,2024-02-28 00:00:00,3,1,1,649.52,12.62,649.52,0,2026-05-30 01:02:27
27840,TXN00027840,8316,107,2024-07-06 00:00:00,3,5,1,502.26,7.87,502.26,0,2026-05-30 01:02:27
27841,TXN00027841,467,279,2025-02-13 00:00:00,3,2,1,301.86,18.14,301.86,0,2026-05-30 01:02:27
27842,TXN00027842,543,282,2025-03-17 00:00:00,3,1,1,253.08,0.73,253.08,0,2026-05-30 01:02:27
27843,TXN00027843,6275,211,2024-03-19 00:00:00,3,5,1,827.82,44.06,827.82,0,2026-05-30 01:02:27
27844,TXN00027844,14083,413,2024-01-02 00:00:00,3,6,1,7185.45,37.91,7185.45,0,2026-05-30 01:02:27
27845,TXN00027845,6675,97,2024-02-10 00:00:00,3,2,1,949.84,17.54,949.84,0,2026-05-30 01:02:27
27846,TXN00027846,17297,403,2025-08-08 00:00:00,3,2,1,633.20,8.36,633.20,0,2026-05-30 01:02:27
27847,TXN00027847,12104,311,2024-02-21 00:00:00,3,5,1,160.04,4.98,160.04,0,2026-05-30 01:02:27
27848,TXN00027848,12890,36,2024-12-30 00:00:00,3,1,1,372.54,40.82,372.54,0,2026-05-30 01:02:27
27849,TXN00027849,16465,326,2025-03-30 00:00:00,3,5,1,666.44,53.39,666.44,0,2026-05-30 01:02:27
27850,TXN00027850,17416,184,2024-11-10 00:00:00,3,1,1,796.35,10.73,796.35,0,2026-05-30 01:02:27
27851,TXN00027851,5163,392,2024-04-03 00:00:00,3,3,1,1182.35,53.53,1182.35,0,2026-05-30 01:02:27
27852,TXN00027852,7414,315,2025-08-25 00:00:00,3,3,1,163.59,0.47,163.59,0,2026-05-30 01:02:27
27853,TXN00027853,10714,389,2025-04-26 00:00:00,3,4,1,142.20,2.60,142.20,0,2026-05-30 01:02:27
27854,TXN00027854,4928,398,2024-03-18 00:00:00,3,2,1,46.80,3.20,46.80,0,2026-05-30 01:02:27
27855,TXN00027855,17671,135,2025-11-29 00:00:00,3,5,1,384.75,2.05,384.75,0,2026-05-30 01:02:27
27856,TXN00027856,7341,491,2025-11-09 00:00:00,3,6,1,911.96,1.01,911.96,0,2026-05-30 01:02:27
27857,TXN00027857,6455,461,2024-03-09 00:00:00,3,5,1,133.44,3.28,133.44,0,2026-05-30 01:02:27
27858,TXN00027858,6518,309,2025-11-04 00:00:00,3,3,1,909.38,4.31,909.38,0,2026-05-30 01:02:27
27859,TXN00027859,15857,51,2025-07-17 00:00:00,3,3,1,55.04,1.24,55.04,0,2026-05-30 01:02:27
27860,TXN00027860,6586,309,2025-09-05 00:00:00,3,3,1,1231.20,52.20,1231.20,0,2026-05-30 01:02:27
27861,TXN00027861,17744,286,2024-08-20 00:00:00,3,2,1,804.25,8.15,804.25,0,2026-05-30 01:02:27
27862,TXN00027862,4460,158,2025-06-26 00:00:00,3,2,1,1063.56,68.22,1063.56,0,2026-05-30 01:02:27
27863,TXN00027863,6108,310,2024-02-07 00:00:00,3,2,1,68.30,11.70,68.30,0,2026-05-30 01:02:27
27864,TXN00027864,18728,357,2024-01-27 00:00:00,3,6,1,863.65,7.27,863.65,0,2026-05-30 01:02:27
27865,TXN00027865,7325,181,2025-01-01 00:00:00,3,6,1,1337.16,35.71,1337.16,0,2026-05-30 01:02:27
27866,TXN00027866,6981,49,2025-05-04 00:00:00,3,5,1,197.98,30.01,197.98,0,2026-05-30 01:02:27
27867,TXN00027867,10509,340,2025-09-29 00:00:00,3,1,1,661.25,81.75,661.25,0,2026-05-30 01:02:27
27868,TXN00027868,15360,255,2025-08-27 00:00:00,3,5,1,321.96,18.51,321.96,0,2026-05-30 01:02:27
27869,TXN00027869,17530,294,2025-08-13 00:00:00,3,5,1,262.89,62.11,262.89,0,2026-05-30 01:02:27
27870,TXN00027870,3266,127,2025-05-11 00:00:00,3,4,1,69.60,1.80,69.60,0,2026-05-30 01:02:27
27871,TXN00027871,12714,318,2024-02-05 00:00:00,3,2,1,54.33,0.67,54.33,0,2026-05-30 01:02:27
27872,TXN00027872,17036,367,2025-09-19 00:00:00,3,4,1,169.30,1.14,169.30,0,2026-05-30 01:02:27
27873,TXN00027873,13857,285,2024-09-18 00:00:00,3,3,1,120.98,4.51,120.98,0,2026-05-30 01:02:27
27874,TXN00027874,15267,84,2025-04-12 00:00:00,3,2,1,998.64,19.34,998.64,0,2026-05-30 01:02:27
27875,TXN00027875,91,282,2024-12-05 00:00:00,3,2,1,3065.31,33.23,3065.31,0,2026-05-30 01:02:27
27876,TXN00027876,11499,406,2024-03-09 00:00:00,3,3,1,540.87,54.71,540.87,0,2026-05-30 01:02:27
27877,TXN00027877,19664,247,2025-11-11 00:00:00,3,2,1,380.44,14.78,380.44,0,2026-05-30 01:02:27
27878,TXN00027878,3529,128,2024-06-17 00:00:00,3,2,1,795.51,74.83,795.51,0,2026-05-30 01:02:27
27879,TXN00027879,13070,234,2024-08-12 00:00:00,3,5,1,802.20,19.45,802.20,0,2026-05-30 01:02:27
27880,TXN00027880,18887,378,2025-10-09 00:00:00,3,2,1,335.15,17.97,335.15,0,2026-05-30 01:02:27
27881,TXN00027881,5405,279,2025-07-07 00:00:00,3,4,1,354.46,1.77,354.46,0,2026-05-30 01:02:27
27882,TXN00027882,9193,199,2024-11-24 00:00:00,3,1,1,109.56,3.48,109.56,0,2026-05-30 01:02:27
27883,TXN00027883,17637,242,2024-03-09 00:00:00,3,2,1,33.35,6.65,33.35,0,2026-05-30 01:02:27
27884,TXN00027884,8598,443,2024-01-10 00:00:00,3,5,1,338.32,15.68,338.32,0,2026-05-30 01:02:27
27885,TXN00027885,868,286,2025-10-15 00:00:00,3,3,1,199.86,0.14,199.86,0,2026-05-30 01:02:27
27886,TXN00027886,19392,324,2025-06-28 00:00:00,3,6,1,108.42,14.79,108.42,0,2026-05-30 01:02:27
27887,TXN00027887,1910,136,2025-05-11 00:00:00,3,6,1,335.26,1.37,335.26,0,2026-05-30 01:02:27
27888,TXN00027888,17501,429,2025-07-01 00:00:00,3,3,1,182.30,3.85,182.30,0,2026-05-30 01:02:27
27889,TXN00027889,3823,172,2024-01-27 00:00:00,3,2,1,335.88,6.03,335.88,0,2026-05-30 01:02:27
27890,TXN00027890,8202,133,2025-12-03 00:00:00,3,4,1,304.50,7.50,304.50,0,2026-05-30 01:02:27
