inventory_id,product_id,store_id,quantity_on_hand,quantity_reserved,reorder_point,last_updated
28433,1714,291,709,0,10,2026-05-30 01:02:35
28434,739,291,88,0,10,2026-05-30 01:02:35
28435,953,291,208,0,10,2026-05-30 01:02:35
28436,1666,291,91,0,10,2026-05-30 01:02:35
28437,589,291,218,0,10,2026-05-30 01:02:35
28438,865,291,265,0,10,2026-05-30 01:02:35
28439,760,291,565,0,10,2026-05-30 01:02:35
28440,154,291,204,0,10,2026-05-30 01:02:35
28441,755,291,45,0,10,2026-05-30 01:02:35
28442,1546,291,278,0,10,2026-05-30 01:02:35
28443,1015,291,141,0,10,2026-05-30 01:02:35
28444,1595,291,324,0,10,2026-05-30 01:02:35
28445,32,291,482,0,10,2026-05-30 01:02:35
28446,1142,291,241,0,10,2026-05-30 01:02:35
28447,1524,291,397,0,10,2026-05-30 01:02:35
28448,1924,291,12,0,10,2026-05-30 01:02:35
28449,1062,291,453,0,10,2026-05-30 01:02:35
28450,1136,291,533,0,10,2026-05-30 01:02:35
28451,619,291,245,0,10,2026-05-30 01:02:35
28452,302,291,198,0,10,2026-05-30 01:02:35
28453,1181,291,63,0,10,2026-05-30 01:02:35
28454,11,291,653,0,10,2026-05-30 01:02:35
28455,1967,291,547,0,10,2026-05-30 01:02:35
28456,1835,291,577,0,10,2026-05-30 01:02:35
28457,286,291,300,0,10,2026-05-30 01:02:35
28458,1791,291,226,0,10,2026-05-30 01:02:35
28459,1332,291,454,0,10,2026-05-30 01:02:35
28460,1386,291,40,0,10,2026-05-30 01:02:35
28461,1456,291,205,0,10,2026-05-30 01:02:35
28462,1780,291,218,0,10,2026-05-30 01:02:35
28463,636,291,271,0,10,2026-05-30 01:02:35
28464,1020,291,126,0,10,2026-05-30 01:02:35
28465,964,291,154,0,10,2026-05-30 01:02:35
28466,1554,292,328,0,10,2026-05-30 01:02:35
28467,470,292,336,0,10,2026-05-30 01:02:35
28468,1960,292,473,0,10,2026-05-30 01:02:35
28469,616,292,353,0,10,2026-05-30 01:02:35
28470,1968,292,392,0,10,2026-05-30 01:02:35
28471,729,292,424,0,10,2026-05-30 01:02:35
28472,1586,292,171,0,10,2026-05-30 01:02:35
28473,1277,292,131,0,10,2026-05-30 01:02:35
28474,1857,292,150,0,10,2026-05-30 01:02:35
28475,901,292,231,0,10,2026-05-30 01:02:35
28476,154,292,102,0,10,2026-05-30 01:02:35
28477,1187,292,277,0,10,2026-05-30 01:02:35
28478,815,292,197,0,10,2026-05-30 01:02:35
28479,672,292,348,0,10,2026-05-30 01:02:35
28480,775,292,237,0,10,2026-05-30 01:02:35
28481,110,292,248,0,10,2026-05-30 01:02:35
28482,245,292,234,0,10,2026-05-30 01:02:35
28483,1525,292,171,0,10,2026-05-30 01:02:35
28484,834,292,444,0,10,2026-05-30 01:02:35
28485,1390,292,212,0,10,2026-05-30 01:02:35
28486,262,292,174,0,10,2026-05-30 01:02:35
28487,1206,292,263,0,10,2026-05-30 01:02:35
28488,299,292,556,0,10,2026-05-30 01:02:35
28489,1775,292,577,0,10,2026-05-30 01:02:35
28490,365,292,271,0,10,2026-05-30 01:02:35
28491,1321,292,268,0,10,2026-05-30 01:02:35
28492,1844,292,377,0,10,2026-05-30 01:02:35
28493,1799,292,252,0,10,2026-05-30 01:02:35
28494,1641,292,253,0,10,2026-05-30 01:02:35
28495,363,292,420,0,10,2026-05-30 01:02:35
28496,719,292,246,0,10,2026-05-30 01:02:35
28497,482,292,271,0,10,2026-05-30 01:02:35
28498,1474,292,26,0,10,2026-05-30 01:02:35
28499,590,292,401,0,10,2026-05-30 01:02:35
28500,1068,292,331,0,10,2026-05-30 01:02:35
28501,1431,292,297,0,10,2026-05-30 01:02:35
28502,350,292,420,0,10,2026-05-30 01:02:35
28503,422,292,310,0,10,2026-05-30 01:02:35
28504,16,292,510,0,10,2026-05-30 01:02:35
28505,1105,292,329,0,10,2026-05-30 01:02:35
28506,1671,292,288,0,10,2026-05-30 01:02:35
28507,324,292,395,0,10,2026-05-30 01:02:35
28508,1682,292,412,0,10,2026-05-30 01:02:35
28509,1331,292,474,0,10,2026-05-30 01:02:35
28510,301,292,258,0,10,2026-05-30 01:02:35
28511,1174,292,338,0,10,2026-05-30 01:02:35
28512,987,292,499,0,10,2026-05-30 01:02:35
28513,76,292,299,0,10,2026-05-30 01:02:35
28514,171,292,237,0,10,2026-05-30 01:02:35
28515,1542,292,389,0,10,2026-05-30 01:02:35
28516,800,292,64,0,10,2026-05-30 01:02:35
28517,855,292,147,0,10,2026-05-30 01:02:35
28518,641,292,193,0,10,2026-05-30 01:02:35
28519,402,292,537,0,10,2026-05-30 01:02:35
28520,1912,292,181,0,10,2026-05-30 01:02:35
28521,1253,292,69,0,10,2026-05-30 01:02:35
28522,71,292,238,0,10,2026-05-30 01:02:35
28523,955,292,415,0,10,2026-05-30 01:02:35
28524,755,292,335,0,10,2026-05-30 01:02:35
28525,1098,292,326,0,10,2026-05-30 01:02:35
28526,947,292,251,0,10,2026-05-30 01:02:35
28527,1118,292,243,0,10,2026-05-30 01:02:35
28528,725,292,311,0,10,2026-05-30 01:02:35
28529,1704,292,72,0,10,2026-05-30 01:02:35
28530,556,292,186,0,10,2026-05-30 01:02:35
28531,195,292,349,0,10,2026-05-30 01:02:35
28532,896,292,139,0,10,2026-05-30 01:02:35
28533,323,292,519,0,10,2026-05-30 01:02:35
28534,29,292,126,0,10,2026-05-30 01:02:35
28535,1051,292,230,0,10,2026-05-30 01:02:35
28536,380,292,135,0,10,2026-05-30 01:02:35
28537,844,292,264,0,10,2026-05-30 01:02:35
28538,1875,292,490,0,10,2026-05-30 01:02:35
28539,1439,292,437,0,10,2026-05-30 01:02:35
28540,737,292,360,0,10,2026-05-30 01:02:35
28541,1548,292,89,0,10,2026-05-30 01:02:35
28542,1193,292,84,0,10,2026-05-30 01:02:35
28543,754,292,162,0,10,2026-05-30 01:02:35
28544,1190,292,678,0,10,2026-05-30 01:02:35
28545,1773,292,75,0,10,2026-05-30 01:02:35
28546,1637,292,156,0,10,2026-05-30 01:02:35
28547,177,292,431,0,10,2026-05-30 01:02:35
28548,596,292,374,0,10,2026-05-30 01:02:35
28549,456,292,389,0,10,2026-05-30 01:02:35
28550,841,292,466,0,10,2026-05-30 01:02:35
28551,1442,292,42,0,10,2026-05-30 01:02:35
28552,1819,292,256,0,10,2026-05-30 01:02:35
28553,357,292,274,0,10,2026-05-30 01:02:35
28554,903,292,175,0,10,2026-05-30 01:02:35
28555,1027,292,157,0,10,2026-05-30 01:02:35
28556,1689,292,57,0,10,2026-05-30 01:02:35
28557,1156,292,236,0,10,2026-05-30 01:02:35
28558,1089,292,113,0,10,2026-05-30 01:02:35
28559,228,293,191,0,10,2026-05-30 01:02:35
28560,1003,293,185,0,10,2026-05-30 01:02:35
28561,1384,293,356,0,10,2026-05-30 01:02:35
28562,1348,293,269,0,10,2026-05-30 01:02:35
28563,607,293,431,0,10,2026-05-30 01:02:35
28564,1606,293,160,0,10,2026-05-30 01:02:35
28565,1183,293,244,0,10,2026-05-30 01:02:35
28566,1187,293,256,0,10,2026-05-30 01:02:35
28567,220,293,145,0,10,2026-05-30 01:02:35
28568,851,293,260,0,10,2026-05-30 01:02:35
28569,441,293,229,0,10,2026-05-30 01:02:35
28570,1369,293,195,0,10,2026-05-30 01:02:35
28571,1570,293,146,0,10,2026-05-30 01:02:35
28572,1427,293,330,0,10,2026-05-30 01:02:35
28573,1374,293,350,0,10,2026-05-30 01:02:35
28574,193,293,281,0,10,2026-05-30 01:02:35
28575,791,293,55,0,10,2026-05-30 01:02:35
28576,657,293,208,0,10,2026-05-30 01:02:35
28577,516,293,70,0,10,2026-05-30 01:02:35
28578,1609,293,336,0,10,2026-05-30 01:02:35
28579,577,293,53,0,10,2026-05-30 01:02:35
28580,21,293,297,0,10,2026-05-30 01:02:35
28581,419,293,293,0,10,2026-05-30 01:02:35
28582,597,293,141,0,10,2026-05-30 01:02:35
28583,543,293,57,0,10,2026-05-30 01:02:35
28584,665,293,156,0,10,2026-05-30 01:02:35
28585,421,293,256,0,10,2026-05-30 01:02:35
28586,947,293,152,0,10,2026-05-30 01:02:35
28587,106,293,436,0,10,2026-05-30 01:02:35
28588,1399,293,115,0,10,2026-05-30 01:02:35
28589,1685,293,121,0,10,2026-05-30 01:02:35
28590,119,293,267,0,10,2026-05-30 01:02:35
28591,1650,293,195,0,10,2026-05-30 01:02:35
28592,991,293,196,0,10,2026-05-30 01:02:35
28593,1054,293,28,0,10,2026-05-30 01:02:35
28594,450,293,528,0,10,2026-05-30 01:02:35
28595,1046,293,22,0,10,2026-05-30 01:02:35
28596,129,293,448,0,10,2026-05-30 01:02:35
28597,895,293,297,0,10,2026-05-30 01:02:35
28598,188,293,101,0,10,2026-05-30 01:02:35
28599,1123,293,204,0,10,2026-05-30 01:02:35
28600,1522,293,461,0,10,2026-05-30 01:02:35
28601,234,293,276,0,10,2026-05-30 01:02:35
28602,83,293,408,0,10,2026-05-30 01:02:35
28603,586,293,154,0,10,2026-05-30 01:02:35
28604,659,293,149,0,10,2026-05-30 01:02:35
28605,1714,293,590,0,10,2026-05-30 01:02:35
28606,1064,293,167,0,10,2026-05-30 01:02:35
28607,375,293,224,0,10,2026-05-30 01:02:35
28608,1700,293,295,0,10,2026-05-30 01:02:35
28609,1478,293,3,0,10,2026-05-30 01:02:35
28610,1604,293,206,0,10,2026-05-30 01:02:35
28611,1513,293,354,0,10,2026-05-30 01:02:35
28612,1087,293,240,0,10,2026-05-30 01:02:35
28613,442,293,320,0,10,2026-05-30 01:02:35
28614,1989,293,141,0,10,2026-05-30 01:02:35
28615,483,293,359,0,10,2026-05-30 01:02:35
28616,49,293,448,0,10,2026-05-30 01:02:35
28617,436,293,320,0,10,2026-05-30 01:02:35
28618,1239,293,384,0,10,2026-05-30 01:02:35
28619,1823,293,197,0,10,2026-05-30 01:02:35
28620,1511,293,166,0,10,2026-05-30 01:02:35
28621,737,293,81,0,10,2026-05-30 01:02:35
28622,315,293,270,0,10,2026-05-30 01:02:35
28623,1539,293,307,0,10,2026-05-30 01:02:35
28624,191,293,113,0,10,2026-05-30 01:02:35
28625,655,293,245,0,10,2026-05-30 01:02:35
28626,171,293,171,0,10,2026-05-30 01:02:35
28627,1251,293,226,0,10,2026-05-30 01:02:35
28628,277,293,544,0,10,2026-05-30 01:02:35
28629,113,293,242,0,10,2026-05-30 01:02:35
28630,855,293,388,0,10,2026-05-30 01:02:35
28631,1980,293,412,0,10,2026-05-30 01:02:35
28632,189,293,113,0,10,2026-05-30 01:02:35
28633,81,293,202,0,10,2026-05-30 01:02:35
28634,1485,293,52,0,10,2026-05-30 01:02:35
28635,192,293,110,0,10,2026-05-30 01:02:35
28636,1777,293,310,0,10,2026-05-30 01:02:35
28637,1120,293,100,0,10,2026-05-30 01:02:35
28638,279,293,85,0,10,2026-05-30 01:02:35
28639,967,293,265,0,10,2026-05-30 01:02:35
28640,58,293,140,0,10,2026-05-30 01:02:35
28641,360,293,169,0,10,2026-05-30 01:02:35
28642,768,293,282,0,10,2026-05-30 01:02:35
28643,965,293,147,0,10,2026-05-30 01:02:35
28644,835,293,342,0,10,2026-05-30 01:02:35
28645,1895,293,277,0,10,2026-05-30 01:02:35
28646,1379,293,423,0,10,2026-05-30 01:02:35
28647,1420,293,175,0,10,2026-05-30 01:02:35
28648,1110,293,362,0,10,2026-05-30 01:02:35
28649,13,293,378,0,10,2026-05-30 01:02:35
28650,433,293,251,0,10,2026-05-30 01:02:35
28651,1363,293,162,0,10,2026-05-30 01:02:35
28652,1075,293,490,0,10,2026-05-30 01:02:35
28653,979,293,127,0,10,2026-05-30 01:02:35
28654,503,293,435,0,10,2026-05-30 01:02:35
28655,502,293,356,0,10,2026-05-30 01:02:35
28656,1306,293,89,0,10,2026-05-30 01:02:35
28657,1668,293,315,0,10,2026-05-30 01:02:35
28658,1640,293,312,0,10,2026-05-30 01:02:35
28659,790,293,272,0,10,2026-05-30 01:02:35
28660,900,293,321,0,10,2026-05-30 01:02:35
28661,1381,293,56,0,10,2026-05-30 01:02:35
28662,95,293,68,0,10,2026-05-30 01:02:35
28663,1967,294,211,0,10,2026-05-30 01:02:35
28664,467,294,193,0,10,2026-05-30 01:02:35
28665,1522,294,84,0,10,2026-05-30 01:02:35
28666,762,294,316,0,10,2026-05-30 01:02:35
28667,884,294,149,0,10,2026-05-30 01:02:35
28668,616,294,574,0,10,2026-05-30 01:02:35
28669,100,294,345,0,10,2026-05-30 01:02:35
28670,436,294,138,0,10,2026-05-30 01:02:35
28671,1693,294,536,0,10,2026-05-30 01:02:35
28672,238,294,204,0,10,2026-05-30 01:02:35
28673,507,294,108,0,10,2026-05-30 01:02:35
28674,356,294,263,0,10,2026-05-30 01:02:35
28675,473,294,372,0,10,2026-05-30 01:02:35
28676,1238,294,318,0,10,2026-05-30 01:02:35
28677,1042,294,364,0,10,2026-05-30 01:02:35
28678,541,294,473,0,10,2026-05-30 01:02:35
28679,298,294,201,0,10,2026-05-30 01:02:35
28680,1186,294,72,0,10,2026-05-30 01:02:35
28681,313,294,356,0,10,2026-05-30 01:02:35
28682,150,294,528,0,10,2026-05-30 01:02:35
28683,377,294,304,0,10,2026-05-30 01:02:35
28684,408,294,97,0,10,2026-05-30 01:02:35
28685,1993,294,290,0,10,2026-05-30 01:02:35
28686,418,294,356,0,10,2026-05-30 01:02:35
28687,362,294,256,0,10,2026-05-30 01:02:35
28688,841,294,37,0,10,2026-05-30 01:02:35
28689,285,294,79,0,10,2026-05-30 01:02:35
28690,1624,294,380,0,10,2026-05-30 01:02:35
28691,447,294,364,0,10,2026-05-30 01:02:35
28692,1006,294,175,0,10,2026-05-30 01:02:35
28693,1842,294,300,0,10,2026-05-30 01:02:35
28694,540,294,306,0,10,2026-05-30 01:02:35
28695,1447,294,107,0,10,2026-05-30 01:02:35
28696,1636,294,288,0,10,2026-05-30 01:02:35
28697,1844,294,196,0,10,2026-05-30 01:02:35
28698,910,294,292,0,10,2026-05-30 01:02:35
28699,1786,294,51,0,10,2026-05-30 01:02:35
28700,1642,294,343,0,10,2026-05-30 01:02:35
28701,1399,294,145,0,10,2026-05-30 01:02:35
28702,185,294,447,0,10,2026-05-30 01:02:35
28703,1468,294,157,0,10,2026-05-30 01:02:35
28704,831,294,160,0,10,2026-05-30 01:02:35
28705,1401,294,204,0,10,2026-05-30 01:02:35
28706,241,294,303,0,10,2026-05-30 01:02:35
28707,1354,294,209,0,10,2026-05-30 01:02:35
28708,1888,294,275,0,10,2026-05-30 01:02:35
28709,599,294,221,0,10,2026-05-30 01:02:35
28710,36,294,257,0,10,2026-05-30 01:02:35
28711,1163,294,104,0,10,2026-05-30 01:02:35
28712,1901,294,179,0,10,2026-05-30 01:02:35
28713,1584,294,92,0,10,2026-05-30 01:02:35
28714,1164,294,188,0,10,2026-05-30 01:02:35
28715,104,294,290,0,10,2026-05-30 01:02:35
28716,283,294,146,0,10,2026-05-30 01:02:35
28717,176,294,290,0,10,2026-05-30 01:02:35
28718,331,294,669,0,10,2026-05-30 01:02:35
28719,317,294,185,0,10,2026-05-30 01:02:35
28720,168,294,184,0,10,2026-05-30 01:02:35
28721,423,294,308,0,10,2026-05-30 01:02:35
28722,1011,294,605,0,10,2026-05-30 01:02:35
28723,965,294,64,0,10,2026-05-30 01:02:35
28724,112,294,3,0,10,2026-05-30 01:02:35
28725,629,294,267,0,10,2026-05-30 01:02:35
28726,371,294,338,0,10,2026-05-30 01:02:35
28727,713,294,189,0,10,2026-05-30 01:02:35
28728,47,294,326,0,10,2026-05-30 01:02:35
28729,1872,294,275,0,10,2026-05-30 01:02:35
28730,1440,294,304,0,10,2026-05-30 01:02:35
28731,1536,294,342,0,10,2026-05-30 01:02:35
28732,1477,294,243,0,10,2026-05-30 01:02:35
28733,1385,294,526,0,10,2026-05-30 01:02:35
28734,525,294,211,0,10,2026-05-30 01:02:35
28735,29,294,236,0,10,2026-05-30 01:02:35
28736,1956,294,318,0,10,2026-05-30 01:02:35
28737,1473,294,147,0,10,2026-05-30 01:02:35
28738,1677,294,469,0,10,2026-05-30 01:02:35
28739,1273,294,406,0,10,2026-05-30 01:02:35
28740,428,294,67,0,10,2026-05-30 01:02:35
28741,1214,294,162,0,10,2026-05-30 01:02:35
28742,887,294,320,0,10,2026-05-30 01:02:35
28743,1533,294,93,0,10,2026-05-30 01:02:35
28744,1114,294,195,0,10,2026-05-30 01:02:35
28745,718,294,166,0,10,2026-05-30 01:02:35
28746,833,294,325,0,10,2026-05-30 01:02:35
28747,1104,294,334,0,10,2026-05-30 01:02:35
28748,666,294,482,0,10,2026-05-30 01:02:35
28749,750,294,407,0,10,2026-05-30 01:02:35
28750,737,294,363,0,10,2026-05-30 01:02:35
28751,1810,294,263,0,10,2026-05-30 01:02:35
28752,139,295,372,0,10,2026-05-30 01:02:35
28753,136,295,526,0,10,2026-05-30 01:02:35
28754,1340,295,615,0,10,2026-05-30 01:02:35
28755,55,295,164,0,10,2026-05-30 01:02:35
28756,1403,295,673,0,10,2026-05-30 01:02:35
28757,1226,295,339,0,10,2026-05-30 01:02:35
28758,670,295,467,0,10,2026-05-30 01:02:35
28759,1360,295,278,0,10,2026-05-30 01:02:35
28760,703,295,146,0,10,2026-05-30 01:02:35
28761,484,295,202,0,10,2026-05-30 01:02:35
28762,892,295,475,0,10,2026-05-30 01:02:35
28763,1545,295,256,0,10,2026-05-30 01:02:35
28764,1134,295,309,0,10,2026-05-30 01:02:35
28765,778,295,142,0,10,2026-05-30 01:02:35
28766,1271,295,98,0,10,2026-05-30 01:02:35
28767,533,295,497,0,10,2026-05-30 01:02:35
28768,1766,295,297,0,10,2026-05-30 01:02:35
28769,729,295,34,0,10,2026-05-30 01:02:35
28770,1133,295,507,0,10,2026-05-30 01:02:35
28771,968,295,387,0,10,2026-05-30 01:02:35
28772,849,295,240,0,10,2026-05-30 01:02:35
28773,251,295,461,0,10,2026-05-30 01:02:35
28774,456,295,164,0,10,2026-05-30 01:02:35
28775,1239,295,364,0,10,2026-05-30 01:02:35
28776,242,295,148,0,10,2026-05-30 01:02:35
28777,964,295,176,0,10,2026-05-30 01:02:35
28778,405,295,105,0,10,2026-05-30 01:02:35
28779,1699,295,112,0,10,2026-05-30 01:02:35
28780,606,295,296,0,10,2026-05-30 01:02:35
28781,1924,295,122,0,10,2026-05-30 01:02:35
28782,1048,295,193,0,10,2026-05-30 01:02:35
28783,1646,295,352,0,10,2026-05-30 01:02:35
28784,355,295,36,0,10,2026-05-30 01:02:35
28785,1252,295,154,0,10,2026-05-30 01:02:35
28786,1956,295,342,0,10,2026-05-30 01:02:35
28787,3,295,277,0,10,2026-05-30 01:02:35
28788,1925,295,359,0,10,2026-05-30 01:02:35
28789,1781,295,310,0,10,2026-05-30 01:02:35
28790,499,295,88,0,10,2026-05-30 01:02:35
28791,728,295,264,0,10,2026-05-30 01:02:35
28792,1746,295,302,0,10,2026-05-30 01:02:35
28793,755,295,393,0,10,2026-05-30 01:02:35
28794,736,295,339,0,10,2026-05-30 01:02:35
28795,837,295,528,0,10,2026-05-30 01:02:35
28796,1919,295,370,0,10,2026-05-30 01:02:35
28797,1260,295,336,0,10,2026-05-30 01:02:35
28798,41,295,653,0,10,2026-05-30 01:02:35
28799,1571,295,519,0,10,2026-05-30 01:02:35
28800,1536,295,169,0,10,2026-05-30 01:02:35
28801,382,295,266,0,10,2026-05-30 01:02:35
28802,519,295,12,0,10,2026-05-30 01:02:35
28803,1190,295,408,0,10,2026-05-30 01:02:35
28804,649,295,101,0,10,2026-05-30 01:02:35
28805,1931,295,130,0,10,2026-05-30 01:02:35
28806,586,295,178,0,10,2026-05-30 01:02:35
28807,378,295,396,0,10,2026-05-30 01:02:35
28808,1683,295,406,0,10,2026-05-30 01:02:35
28809,917,295,3,0,10,2026-05-30 01:02:35
28810,1934,295,561,0,10,2026-05-30 01:02:35
28811,1932,295,282,0,10,2026-05-30 01:02:35
28812,757,295,303,0,10,2026-05-30 01:02:35
28813,912,295,216,0,10,2026-05-30 01:02:35
28814,1587,295,15,0,10,2026-05-30 01:02:35
28815,21,295,294,0,10,2026-05-30 01:02:35
28816,654,295,297,0,10,2026-05-30 01:02:35
28817,1537,295,204,0,10,2026-05-30 01:02:35
28818,1117,295,115,0,10,2026-05-30 01:02:35
28819,396,295,470,0,10,2026-05-30 01:02:35
28820,1379,295,87,0,10,2026-05-30 01:02:35
28821,390,295,180,0,10,2026-05-30 01:02:35
28822,938,295,309,0,10,2026-05-30 01:02:35
28823,1890,295,205,0,10,2026-05-30 01:02:35
28824,1145,295,407,0,10,2026-05-30 01:02:35
28825,272,295,306,0,10,2026-05-30 01:02:35
28826,1698,295,459,0,10,2026-05-30 01:02:35
28827,799,295,419,0,10,2026-05-30 01:02:35
28828,950,295,295,0,10,2026-05-30 01:02:35
28829,1185,295,467,0,10,2026-05-30 01:02:35
28830,1765,295,224,0,10,2026-05-30 01:02:35
28831,1589,295,212,0,10,2026-05-30 01:02:35
28832,1162,295,361,0,10,2026-05-30 01:02:35
28833,223,295,182,0,10,2026-05-30 01:02:35
28834,74,295,50,0,10,2026-05-30 01:02:35
28835,1126,295,308,0,10,2026-05-30 01:02:35
28836,568,295,249,0,10,2026-05-30 01:02:35
28837,1299,295,462,0,10,2026-05-30 01:02:35
28838,219,295,444,0,10,2026-05-30 01:02:35
28839,310,295,107,0,10,2026-05-30 01:02:35
28840,1754,295,370,0,10,2026-05-30 01:02:35
28841,1891,295,138,0,10,2026-05-30 01:02:35
28842,1491,295,171,0,10,2026-05-30 01:02:35
28843,402,295,62,0,10,2026-05-30 01:02:35
28844,1601,295,92,0,10,2026-05-30 01:02:35
28845,1406,295,11,0,10,2026-05-30 01:02:35
28846,732,295,294,0,10,2026-05-30 01:02:35
28847,1817,295,364,0,10,2026-05-30 01:02:35
28848,236,295,149,0,10,2026-05-30 01:02:35
28849,1851,295,329,0,10,2026-05-30 01:02:35
28850,1255,295,285,0,10,2026-05-30 01:02:35
28851,335,295,333,0,10,2026-05-30 01:02:35
28852,334,295,482,0,10,2026-05-30 01:02:35
28853,166,295,435,0,10,2026-05-30 01:02:35
28854,1548,295,310,0,10,2026-05-30 01:02:35
28855,1515,295,542,0,10,2026-05-30 01:02:35
28856,835,295,179,0,10,2026-05-30 01:02:35
28857,195,295,202,0,10,2026-05-30 01:02:35
28858,865,295,95,0,10,2026-05-30 01:02:35
28859,412,295,267,0,10,2026-05-30 01:02:35
28860,1717,295,144,0,10,2026-05-30 01:02:35
28861,1994,295,215,0,10,2026-05-30 01:02:35
28862,909,295,156,0,10,2026-05-30 01:02:35
28863,420,295,395,0,10,2026-05-30 01:02:35
28864,1071,295,223,0,10,2026-05-30 01:02:35
28865,761,295,234,0,10,2026-05-30 01:02:35
28866,351,295,317,0,10,2026-05-30 01:02:35
28867,671,295,326,0,10,2026-05-30 01:02:35
28868,667,295,260,0,10,2026-05-30 01:02:35
28869,1989,295,331,0,10,2026-05-30 01:02:35
28870,485,295,87,0,10,2026-05-30 01:02:35
28871,450,295,306,0,10,2026-05-30 01:02:35
28872,1443,296,264,0,10,2026-05-30 01:02:35
28873,1163,296,274,0,10,2026-05-30 01:02:35
28874,405,296,128,0,10,2026-05-30 01:02:35
28875,1231,296,101,0,10,2026-05-30 01:02:35
28876,31,296,154,0,10,2026-05-30 01:02:35
28877,636,296,286,0,10,2026-05-30 01:02:35
28878,1750,296,433,0,10,2026-05-30 01:02:35
28879,1684,296,83,0,10,2026-05-30 01:02:35
28880,1012,296,415,0,10,2026-05-30 01:02:35
28881,1819,296,304,0,10,2026-05-30 01:02:35
28882,136,296,171,0,10,2026-05-30 01:02:35
28883,1616,296,175,0,10,2026-05-30 01:02:35
28884,1427,296,463,0,10,2026-05-30 01:02:35
28885,247,296,300,0,10,2026-05-30 01:02:35
28886,1898,296,488,0,10,2026-05-30 01:02:35
28887,1265,296,514,0,10,2026-05-30 01:02:35
28888,415,296,404,0,10,2026-05-30 01:02:35
28889,1775,296,496,0,10,2026-05-30 01:02:35
28890,643,296,306,0,10,2026-05-30 01:02:35
28891,542,296,96,0,10,2026-05-30 01:02:35
28892,1895,296,296,0,10,2026-05-30 01:02:35
28893,720,296,153,0,10,2026-05-30 01:02:35
28894,88,296,260,0,10,2026-05-30 01:02:35
28895,1490,296,286,0,10,2026-05-30 01:02:35
28896,1388,296,636,0,10,2026-05-30 01:02:35
28897,676,296,420,0,10,2026-05-30 01:02:35
28898,1866,296,138,0,10,2026-05-30 01:02:35
28899,837,296,235,0,10,2026-05-30 01:02:35
28900,1882,296,109,0,10,2026-05-30 01:02:35
28901,1889,296,451,0,10,2026-05-30 01:02:35
28902,1150,296,426,0,10,2026-05-30 01:02:35
28903,1888,296,151,0,10,2026-05-30 01:02:35
28904,779,296,171,0,10,2026-05-30 01:02:35
28905,1958,296,467,0,10,2026-05-30 01:02:35
28906,455,296,267,0,10,2026-05-30 01:02:35
28907,967,296,62,0,10,2026-05-30 01:02:35
28908,937,296,258,0,10,2026-05-30 01:02:35
28909,1065,296,339,0,10,2026-05-30 01:02:35
28910,850,296,409,0,10,2026-05-30 01:02:35
28911,1643,296,258,0,10,2026-05-30 01:02:35
28912,235,296,206,0,10,2026-05-30 01:02:35
28913,536,296,308,0,10,2026-05-30 01:02:35
28914,793,296,345,0,10,2026-05-30 01:02:35
28915,1671,296,248,0,10,2026-05-30 01:02:35
28916,1305,296,392,0,10,2026-05-30 01:02:35
28917,1891,296,217,0,10,2026-05-30 01:02:35
28918,787,296,454,0,10,2026-05-30 01:02:35
28919,626,296,322,0,10,2026-05-30 01:02:35
28920,299,296,678,0,10,2026-05-30 01:02:35
28921,1224,296,243,0,10,2026-05-30 01:02:35
28922,30,296,375,0,10,2026-05-30 01:02:35
28923,403,296,310,0,10,2026-05-30 01:02:35
28924,961,296,441,0,10,2026-05-30 01:02:35
28925,1189,296,89,0,10,2026-05-30 01:02:35
28926,1926,296,156,0,10,2026-05-30 01:02:35
28927,306,296,338,0,10,2026-05-30 01:02:35
28928,602,296,290,0,10,2026-05-30 01:02:35
28929,1827,296,427,0,10,2026-05-30 01:02:35
28930,1087,296,131,0,10,2026-05-30 01:02:35
28931,996,296,568,0,10,2026-05-30 01:02:35
28932,1584,296,253,0,10,2026-05-30 01:02:35
28933,963,296,304,0,10,2026-05-30 01:02:35
28934,1910,296,324,0,10,2026-05-30 01:02:35
28935,1903,296,48,0,10,2026-05-30 01:02:35
28936,1633,296,86,0,10,2026-05-30 01:02:35
28937,912,296,170,0,10,2026-05-30 01:02:35
28938,523,296,129,0,10,2026-05-30 01:02:35
28939,1033,296,293,0,10,2026-05-30 01:02:35
28940,578,296,116,0,10,2026-05-30 01:02:35
28941,921,296,580,0,10,2026-05-30 01:02:35
28942,537,296,469,0,10,2026-05-30 01:02:35
28943,155,296,172,0,10,2026-05-30 01:02:35
28944,304,296,451,0,10,2026-05-30 01:02:35
28945,1386,296,140,0,10,2026-05-30 01:02:35
28946,1500,296,471,0,10,2026-05-30 01:02:35
28947,1351,296,216,0,10,2026-05-30 01:02:35
28948,472,296,128,0,10,2026-05-30 01:02:35
28949,1832,296,420,0,10,2026-05-30 01:02:35
28950,901,296,396,0,10,2026-05-30 01:02:35
28951,1004,296,414,0,10,2026-05-30 01:02:35
28952,1999,296,306,0,10,2026-05-30 01:02:35
28953,96,296,271,0,10,2026-05-30 01:02:35
28954,1379,296,124,0,10,2026-05-30 01:02:35
28955,184,296,474,0,10,2026-05-30 01:02:35
28956,1250,296,207,0,10,2026-05-30 01:02:35
28957,1274,296,233,0,10,2026-05-30 01:02:35
28958,1519,296,324,0,10,2026-05-30 01:02:35
28959,947,296,309,0,10,2026-05-30 01:02:35
