order_item_id,order_id,product_id,quantity,unit_price,discount_percent,discount_amount,net_price
30964,28654,1237,3,10.00,0.1021,1.02,26.94
30965,28679,1237,2,10.00,0.0638,0.64,18.72
30966,29128,1237,2,10.00,0.0394,0.39,19.22
30967,29991,1237,3,10.00,0.0823,0.82,27.54
30968,30245,1237,3,10.00,0.0412,0.41,28.77
30969,32622,1237,3,10.00,0.0720,0.72,27.84
30970,33466,1237,5,10.00,0.0728,0.73,46.35
30971,33566,1237,1,10.00,0.0635,0.64,9.36
30972,34183,1237,3,10.00,0.0466,0.47,28.59
30973,34829,1237,4,10.00,0.0485,0.49,38.04
30974,35924,1237,1,10.00,0.0233,0.23,9.77
30975,36221,1237,5,10.00,0.0908,0.91,45.45
30976,36649,1237,2,10.00,0.0773,0.77,18.46
30977,37534,1237,5,10.00,0.3496,3.50,32.50
30978,38350,1237,5,10.00,0.0158,0.16,49.20
30979,39143,1237,4,10.00,0.0445,0.44,38.24
30980,40598,1237,3,10.00,0.0331,0.33,29.01
30981,49320,1237,3,10.00,0.0783,0.78,27.66
30982,49408,1237,4,10.00,0.0224,0.22,39.12
30983,5898,1238,4,109.00,0.0539,5.88,412.48
30984,7101,1238,5,109.00,0.2345,25.56,417.20
30985,9225,1238,5,109.00,0.3589,39.12,349.40
30986,12569,1238,2,109.00,0.0465,5.07,207.86
30987,12983,1238,5,109.00,0.2833,30.88,390.60
30988,17025,1238,5,109.00,0.0265,2.89,530.55
30989,18389,1238,1,109.00,0.2044,22.28,86.72
30990,22724,1238,5,109.00,0.1838,20.03,444.85
30991,28297,1238,4,109.00,0.2400,26.16,331.36
30992,29471,1238,3,109.00,0.0865,9.43,298.71
30993,32286,1238,1,109.00,0.0456,4.97,104.03
30994,34482,1238,5,109.00,0.1503,16.38,463.10
30995,39530,1238,5,109.00,0.0308,3.36,528.20
30996,41642,1238,2,109.00,0.2649,28.87,160.26
30997,41908,1238,4,109.00,0.0002,0.02,435.92
30998,44890,1238,2,109.00,0.1836,20.01,177.98
30999,45653,1238,3,109.00,0.0506,5.52,310.44
31000,45879,1238,1,109.00,0.2986,32.55,76.45
31001,46168,1238,2,109.00,0.0822,8.96,200.08
31002,46991,1238,3,109.00,0.1832,19.97,267.09
31003,48682,1238,1,109.00,0.1338,14.58,94.42
31004,49119,1238,3,109.00,0.0897,9.78,297.66
31005,917,1239,3,205.00,0.0691,14.17,572.49
31006,2507,1239,4,205.00,0.0888,18.20,747.20
31007,6308,1239,4,205.00,0.1470,30.14,699.44
31008,7938,1239,2,205.00,0.0789,16.17,377.66
31009,13096,1239,4,205.00,0.0433,8.88,784.48
31010,13601,1239,1,205.00,0.3783,77.55,127.45
31011,14539,1239,2,205.00,0.1003,20.56,368.88
31012,16497,1239,1,205.00,0.0114,2.34,202.66
31013,18586,1239,4,205.00,0.0169,3.46,806.16
31014,21657,1239,4,205.00,0.3513,72.02,531.92
31015,23797,1239,3,205.00,0.3022,61.95,429.15
31016,24089,1239,3,205.00,0.0912,18.70,558.90
31017,25935,1239,3,205.00,0.2876,58.96,438.12
31018,27467,1239,2,205.00,0.0121,2.48,405.04
31019,27609,1239,1,205.00,0.0647,13.26,191.74
31020,27922,1239,1,205.00,0.0515,10.56,194.44
31021,30490,1239,1,205.00,0.0695,14.25,190.75
31022,30737,1239,3,205.00,0.3803,77.96,381.12
31023,31050,1239,3,205.00,0.0130,2.67,606.99
31024,32107,1239,4,205.00,0.2907,59.59,581.64
31025,32392,1239,3,205.00,0.3391,69.52,406.44
31026,32753,1239,4,205.00,0.0591,12.12,771.52
31027,34253,1239,5,205.00,0.0362,7.42,987.90
31028,36149,1239,5,205.00,0.0129,2.64,1011.80
31029,39880,1239,4,205.00,0.0689,14.12,763.52
31030,40983,1239,5,205.00,0.0715,14.66,951.70
31031,43252,1239,2,205.00,0.3708,76.01,257.98
31032,44103,1239,4,205.00,0.0407,8.34,786.64
31033,44932,1239,1,205.00,0.0676,13.86,191.14
31034,46952,1239,3,205.00,0.0316,6.48,595.56
31035,47240,1239,1,205.00,0.0006,0.12,204.88
31036,49867,1239,2,205.00,0.1178,24.15,361.70
31037,49909,1239,2,205.00,0.0503,10.31,389.38
31038,49992,1239,1,205.00,0.2662,54.57,150.43
31039,2357,1240,3,30.00,0.3885,11.66,55.02
31040,2505,1240,4,30.00,0.0254,0.76,116.96
31041,4066,1240,4,30.00,0.1632,4.90,100.40
31042,4718,1240,3,30.00,0.0616,1.85,84.45
31043,4923,1240,4,30.00,0.0601,1.80,112.80
31044,5112,1240,2,30.00,0.3801,11.40,37.20
31045,6235,1240,3,30.00,0.1462,4.39,76.83
31046,7340,1240,2,30.00,0.2623,7.87,44.26
31047,7728,1240,4,30.00,0.0008,0.02,119.92
31048,8456,1240,5,30.00,0.2625,7.88,110.60
31049,13010,1240,2,30.00,0.0983,2.95,54.10
31050,13854,1240,1,30.00,0.0495,1.49,28.51
31051,16057,1240,3,30.00,0.2068,6.20,71.40
31052,17330,1240,5,30.00,0.2096,6.29,118.55
31053,19489,1240,2,30.00,0.2145,6.44,47.12
31054,20607,1240,2,30.00,0.1166,3.50,53.00
31055,23706,1240,4,30.00,0.0435,1.31,114.76
31056,24991,1240,1,30.00,0.1182,3.55,26.45
31057,27968,1240,3,30.00,0.1930,5.79,72.63
31058,32130,1240,1,30.00,0.1507,4.52,25.48
31059,32652,1240,4,30.00,0.0657,1.97,112.12
31060,34781,1240,2,30.00,0.0658,1.97,56.06
31061,34828,1240,2,30.00,0.2402,7.21,45.58
31062,35672,1240,3,30.00,0.0196,0.59,88.23
31063,39561,1240,3,30.00,0.1606,4.82,75.54
31064,43717,1240,3,30.00,0.0371,1.11,86.67
31065,45232,1240,4,30.00,0.0317,0.95,116.20
31066,45465,1240,3,30.00,0.0018,0.05,89.85
31067,897,1241,2,65.00,0.1188,7.72,114.56
31068,2436,1241,3,65.00,0.0341,2.22,188.34
31069,3339,1241,5,65.00,0.0097,0.63,321.85
31070,3421,1241,2,65.00,0.1675,10.89,108.22
31071,4644,1241,1,65.00,0.0292,1.90,63.10
31072,4962,1241,1,65.00,0.0238,1.55,63.45
31073,5370,1241,3,65.00,0.0969,6.30,176.10
31074,7400,1241,4,65.00,0.0380,2.47,250.12
31075,13043,1241,1,65.00,0.0895,5.82,59.18
31076,14196,1241,4,65.00,0.1414,9.19,223.24
31077,15704,1241,4,65.00,0.0462,3.00,248.00
31078,17497,1241,2,65.00,0.0680,4.42,121.16
31079,18488,1241,3,65.00,0.0273,1.77,189.69
31080,18517,1241,3,65.00,0.1701,11.06,161.82
31081,18646,1241,3,65.00,0.3664,23.82,123.54
31082,25750,1241,3,65.00,0.0430,2.80,186.60
31083,27002,1241,4,65.00,0.0648,4.21,243.16
31084,30184,1241,4,65.00,0.1802,11.71,213.16
31085,31172,1241,5,65.00,0.0830,5.40,298.00
31086,32394,1241,1,65.00,0.0474,3.08,61.92
31087,33232,1241,2,65.00,0.1839,11.95,106.10
31088,35654,1241,4,65.00,0.0565,3.67,245.32
31089,36729,1241,1,65.00,0.0288,1.87,63.13
31090,39066,1241,5,65.00,0.0371,2.41,312.95
31091,41365,1241,2,65.00,0.0907,5.90,118.20
31092,43972,1241,4,65.00,0.0555,3.61,245.56
31093,44042,1241,5,65.00,0.0126,0.82,320.90
31094,44795,1241,4,65.00,0.0034,0.22,259.12
31095,47359,1241,2,65.00,0.0752,4.89,120.22
31096,47626,1241,4,65.00,0.0583,3.79,244.84
31097,47902,1241,2,65.00,0.0826,5.37,119.26
31098,512,1242,4,424.00,0.0331,14.03,1639.88
31099,587,1242,3,424.00,0.1924,81.58,1027.26
31100,6440,1242,2,424.00,0.0392,16.62,814.76
31101,10970,1242,1,424.00,0.0976,41.38,382.62
31102,11623,1242,3,424.00,0.0610,25.86,1194.42
31103,13922,1242,2,424.00,0.1824,77.34,693.32
31104,14682,1242,2,424.00,0.0298,12.64,822.72
31105,15569,1242,5,424.00,0.0988,41.89,1910.55
31106,17226,1242,4,424.00,0.0660,27.98,1584.08
31107,21437,1242,3,424.00,0.0711,30.15,1181.55
31108,25651,1242,4,424.00,0.3257,138.10,1143.60
31109,28720,1242,2,424.00,0.0254,10.77,826.46
31110,30311,1242,2,424.00,0.3284,139.24,569.52
31111,30444,1242,5,424.00,0.2422,102.69,1606.55
31112,31203,1242,5,424.00,0.0369,15.65,2041.75
31113,34824,1242,2,424.00,0.1744,73.95,700.10
31114,37800,1242,4,424.00,0.0572,24.25,1599.00
31115,45336,1242,2,424.00,0.2658,112.70,622.60
31116,48601,1242,1,424.00,0.2034,86.24,337.76
31117,1234,1243,3,140.00,0.0091,1.27,416.19
31118,3288,1243,1,140.00,0.0147,2.06,137.94
31119,6689,1243,5,140.00,0.0630,8.82,655.90
31120,8518,1243,3,140.00,0.0609,8.53,394.41
31121,10582,1243,4,140.00,0.0326,4.56,541.76
31122,12743,1243,3,140.00,0.1293,18.10,365.70
31123,15698,1243,3,140.00,0.0257,3.60,409.20
31124,17373,1243,1,140.00,0.0474,6.64,133.36
31125,18988,1243,4,140.00,0.0295,4.13,543.48
31126,19229,1243,3,140.00,0.0151,2.11,413.67
31127,26139,1243,3,140.00,0.0157,2.20,413.40
31128,34104,1243,1,140.00,0.0853,11.94,128.06
31129,41906,1243,4,140.00,0.0805,11.27,514.92
31130,43948,1243,3,140.00,0.0294,4.12,407.64
31131,44723,1243,2,140.00,0.1602,22.43,235.14
31132,45787,1243,3,140.00,0.1167,16.34,370.98
31133,46346,1243,5,140.00,0.0428,5.99,670.05
31134,46700,1243,2,140.00,0.0485,6.79,266.42
31135,47658,1243,1,140.00,0.0470,6.58,133.42
31136,48392,1243,1,140.00,0.2470,34.58,105.42
31137,454,1244,3,45.00,0.0065,0.29,134.13
31138,621,1244,4,45.00,0.0965,4.34,162.64
31139,3146,1244,4,45.00,0.2046,9.21,143.16
31140,5460,1244,4,45.00,0.1253,5.64,157.44
31141,7077,1244,2,45.00,0.0802,3.61,82.78
31142,7850,1244,3,45.00,0.0878,3.95,123.15
31143,8012,1244,3,45.00,0.0183,0.82,132.54
31144,11726,1244,2,45.00,0.2286,10.29,69.42
31145,18454,1244,4,45.00,0.2020,9.09,143.64
31146,19991,1244,5,45.00,0.0420,1.89,215.55
31147,23852,1244,4,45.00,0.0443,1.99,172.04
31148,28876,1244,5,45.00,0.0144,0.65,221.75
31149,36535,1244,3,45.00,0.0540,2.43,127.71
31150,37507,1244,2,45.00,0.1783,8.02,73.96
31151,43603,1244,5,45.00,0.0589,2.65,211.75
31152,45310,1244,2,45.00,0.0365,1.64,86.72
31153,46964,1244,1,45.00,0.0188,0.85,44.15
31154,49329,1244,4,45.00,0.1925,8.66,145.36
31155,1506,1245,4,70.00,0.0129,0.90,276.40
31156,6791,1245,5,70.00,0.0009,0.06,349.70
31157,9149,1245,2,70.00,0.0862,6.03,127.94
31158,9817,1245,2,70.00,0.2390,16.73,106.54
31159,10159,1245,4,70.00,0.2455,17.18,211.28
31160,11553,1245,4,70.00,0.0406,2.84,268.64
31161,12272,1245,3,70.00,0.0428,3.00,201.00
31162,13303,1245,1,70.00,0.0912,6.38,63.62
31163,18098,1245,2,70.00,0.1841,12.89,114.22
31164,18142,1245,2,70.00,0.1510,10.57,118.86
31165,23001,1245,1,70.00,0.0455,3.19,66.81
31166,24869,1245,1,70.00,0.0700,4.90,65.10
31167,24985,1245,2,70.00,0.0513,3.59,132.82
31168,26661,1245,4,70.00,0.0091,0.64,277.44
31169,29667,1245,3,70.00,0.0661,4.63,196.11
31170,33927,1245,4,70.00,0.1886,13.20,227.20
31171,34807,1245,3,70.00,0.0936,6.55,190.35
31172,37250,1245,3,70.00,0.0916,6.41,190.77
31173,39178,1245,5,70.00,0.0988,6.92,315.40
31174,39246,1245,3,70.00,0.0414,2.90,201.30
31175,43915,1245,3,70.00,0.1900,13.30,170.10
31176,47972,1245,5,70.00,0.0676,4.73,326.35
31177,49722,1245,3,70.00,0.1826,12.78,171.66
31178,49921,1245,2,70.00,0.0763,5.34,129.32
31179,2525,1246,4,320.00,0.0736,23.55,1185.80
31180,7361,1246,3,320.00,0.2478,79.30,722.10
31181,7366,1246,4,320.00,0.1998,63.94,1024.24
31182,7390,1246,1,320.00,0.0702,22.46,297.54
31183,7950,1246,5,320.00,0.0840,26.88,1465.60
31184,8114,1246,4,320.00,0.0231,7.39,1250.44
31185,8673,1246,1,320.00,0.0387,12.38,307.62
31186,10689,1246,1,320.00,0.0766,24.51,295.49
31187,11117,1246,2,320.00,0.1853,59.30,521.40
31188,17625,1246,4,320.00,0.0566,18.11,1207.56
31189,18125,1246,1,320.00,0.1720,55.04,264.96
31190,19453,1246,1,320.00,0.2422,77.50,242.50
31191,22686,1246,5,320.00,0.0485,15.52,1522.40
31192,25715,1246,4,320.00,0.1491,47.71,1089.16
31193,26413,1246,4,320.00,0.0825,26.40,1174.40
31194,26789,1246,3,320.00,0.0225,7.20,938.40
31195,27567,1246,1,320.00,0.1227,39.26,280.74
31196,29451,1246,2,320.00,0.1143,36.58,566.84
31197,31314,1246,4,320.00,0.0506,16.19,1215.24
31198,33656,1246,1,320.00,0.2370,75.84,244.16
31199,34196,1246,1,320.00,0.0706,22.59,297.41
31200,38157,1246,2,320.00,0.0083,2.66,634.68
31201,40387,1246,4,320.00,0.2795,89.44,922.24
31202,42593,1246,4,320.00,0.0531,16.99,1212.04
31203,43100,1246,2,320.00,0.0789,25.25,589.50
31204,43242,1246,1,320.00,0.1484,47.49,272.51
31205,47113,1246,4,320.00,0.1801,57.63,1049.48
31206,48019,1246,2,320.00,0.0611,19.55,600.90
31207,48070,1246,4,320.00,0.0613,19.62,1201.52
31208,1971,1247,3,884.00,0.0098,8.66,2626.02
31209,2624,1247,4,884.00,0.0018,1.59,3529.64
31210,4063,1247,4,884.00,0.2259,199.70,2737.20
31211,4110,1247,4,884.00,0.0456,40.31,3374.76
31212,4938,1247,5,884.00,0.0030,2.65,4406.75
31213,6333,1247,5,884.00,0.0736,65.06,4094.70
31214,8236,1247,3,884.00,0.2511,221.97,1986.09
31215,9018,1247,2,884.00,0.1881,166.28,1435.44
31216,10262,1247,5,884.00,0.0583,51.54,4162.30
31217,11499,1247,3,884.00,0.0755,66.74,2451.78
31218,12862,1247,5,884.00,0.1650,145.86,3690.70
31219,14505,1247,4,884.00,0.0625,55.25,3315.00
31220,14991,1247,3,884.00,0.2077,183.61,2101.17
31221,26043,1247,3,884.00,0.0074,6.54,2632.38
31222,33747,1247,3,884.00,0.0520,45.97,2514.09
31223,34437,1247,4,884.00,0.0154,13.61,3481.56
31224,34714,1247,3,884.00,0.3534,312.41,1714.77
31225,38223,1247,2,884.00,0.0006,0.53,1766.94
31226,40562,1247,2,884.00,0.0645,57.02,1653.96
31227,40718,1247,3,884.00,0.1443,127.56,2269.32
31228,40760,1247,2,884.00,0.0410,36.24,1695.52
31229,46000,1247,4,884.00,0.0743,65.68,3273.28
31230,47969,1247,4,884.00,0.0430,38.01,3383.96
31231,321,1248,1,150.00,0.1912,28.68,121.32
31232,453,1248,4,150.00,0.0905,13.58,545.68
31233,3646,1248,4,150.00,0.0839,12.59,549.64
31234,4622,1248,4,150.00,0.1084,16.26,534.96
31235,11812,1248,1,150.00,0.3246,48.69,101.31
31236,13718,1248,4,150.00,0.0298,4.47,582.12
31237,15120,1248,2,150.00,0.0517,7.76,284.48
31238,22489,1248,5,150.00,0.1437,21.56,642.20
31239,23688,1248,1,150.00,0.0627,9.41,140.59
31240,29441,1248,4,150.00,0.0585,8.78,564.88
31241,29502,1248,1,150.00,0.1884,28.26,121.74
31242,34249,1248,4,150.00,0.2153,32.30,470.80
31243,35123,1248,3,150.00,0.0122,1.83,444.51
31244,39653,1248,2,150.00,0.0182,2.73,294.54
31245,40182,1248,1,150.00,0.1031,15.47,134.53
31246,41989,1248,4,150.00,0.0272,4.08,583.68
31247,45640,1248,5,150.00,0.0993,14.90,675.50
31248,45710,1248,5,150.00,0.0112,1.68,741.60
31249,47046,1248,4,150.00,0.0692,10.38,558.48
31250,49859,1248,2,150.00,0.0339,5.09,289.82
31251,663,1249,5,199.00,0.3872,77.05,609.75
31252,1696,1249,2,199.00,0.0724,14.41,369.18
31253,2968,1249,3,199.00,0.0190,3.78,585.66
31254,4871,1249,4,199.00,0.0681,13.55,741.80
31255,5511,1249,2,199.00,0.2055,40.89,316.22
31256,6132,1249,2,199.00,0.2026,40.32,317.36
31257,6254,1249,1,199.00,0.0128,2.55,196.45
31258,6290,1249,4,199.00,0.0634,12.62,745.52
31259,10027,1249,3,199.00,0.0055,1.09,593.73
31260,11121,1249,4,199.00,0.0635,12.64,745.44
31261,12116,1249,3,199.00,0.3996,79.52,358.44
31262,15332,1249,2,199.00,0.0986,19.62,358.76
31263,18624,1249,1,199.00,0.0063,1.25,197.75
31264,22335,1249,4,199.00,0.0974,19.38,718.48
31265,22652,1249,4,199.00,0.0250,4.98,776.08
31266,23236,1249,1,199.00,0.1391,27.68,171.32
31267,24456,1249,5,199.00,0.0585,11.64,936.80
31268,27414,1249,3,199.00,0.1255,24.97,522.09
31269,27483,1249,1,199.00,0.0789,15.70,183.30
31270,27571,1249,4,199.00,0.0037,0.74,793.04
31271,35025,1249,1,199.00,0.0850,16.92,182.08
31272,38479,1249,3,199.00,0.1823,36.28,488.16
31273,40877,1249,4,199.00,0.0935,18.61,721.56
31274,44534,1249,5,199.00,0.0003,0.06,994.70
31275,44938,1249,3,199.00,0.0138,2.75,588.75
31276,45836,1249,4,199.00,0.0297,5.91,772.36
31277,46430,1249,1,199.00,0.0198,3.94,195.06
31278,47803,1249,1,199.00,0.0808,16.08,182.92
31279,2073,1250,3,305.00,0.3384,103.21,605.37
31280,5010,1250,5,305.00,0.0414,12.63,1461.85
31281,5377,1250,4,305.00,0.2813,85.80,876.80
31282,5826,1250,1,305.00,0.0307,9.36,295.64
31283,9991,1250,2,305.00,0.0017,0.52,608.96
31284,13149,1250,3,305.00,0.1322,40.32,794.04
31285,16143,1250,1,305.00,0.0997,30.41,274.59
31286,18673,1250,1,305.00,0.0365,11.13,293.87
31287,19090,1250,1,305.00,0.2265,69.08,235.92
31288,21018,1250,5,305.00,0.0110,3.36,1508.20
31289,25732,1250,3,305.00,0.0783,23.88,843.36
31290,26469,1250,4,305.00,0.0337,10.28,1178.88
31291,30339,1250,4,305.00,0.0386,11.77,1172.92
31292,37383,1250,1,305.00,0.0673,20.53,284.47
31293,38899,1250,3,305.00,0.0312,9.52,886.44
31294,41424,1250,5,305.00,0.0256,7.81,1485.95
31295,42437,1250,1,305.00,0.0543,16.56,288.44
31296,42719,1250,3,305.00,0.0909,27.72,831.84
31297,43950,1250,5,305.00,0.0103,3.14,1509.30
31298,44146,1250,3,305.00,0.0773,23.58,844.26
31299,47765,1250,3,305.00,0.0908,27.69,831.93
31300,48115,1250,2,305.00,0.0303,9.24,591.52
31301,1915,1251,2,299.00,0.0165,4.93,588.14
31302,2344,1251,5,299.00,0.2349,70.24,1143.80
31303,5178,1251,1,299.00,0.0944,28.23,270.77
31304,9738,1251,1,299.00,0.0607,18.15,280.85
31305,12711,1251,5,299.00,0.0312,9.33,1448.35
31306,15037,1251,4,299.00,0.0001,0.03,1195.88
31307,22590,1251,5,299.00,0.0346,10.35,1443.25
31308,28077,1251,5,299.00,0.2944,88.03,1054.85
31309,29736,1251,5,299.00,0.0390,11.66,1436.70
31310,30188,1251,5,299.00,0.0481,14.38,1423.10
31311,30883,1251,4,299.00,0.1866,55.79,972.84
31312,31638,1251,1,299.00,0.0285,8.52,290.48
31313,40939,1251,4,299.00,0.0460,13.75,1141.00
31314,42708,1251,5,299.00,0.0678,20.27,1393.65
31315,44364,1251,4,299.00,0.0038,1.14,1191.44
31316,46311,1251,1,299.00,0.1457,43.56,255.44
31317,48358,1251,1,299.00,0.1028,30.74,268.26
31318,48387,1251,4,299.00,0.1577,47.15,1007.40
31319,49385,1251,4,299.00,0.2105,62.94,944.24
31320,300,1252,5,210.00,0.1318,27.68,911.60
31321,5268,1252,3,210.00,0.0436,9.16,602.52
31322,7543,1252,4,210.00,0.0460,9.66,801.36
31323,8363,1252,1,210.00,0.2264,47.54,162.46
31324,13427,1252,3,210.00,0.2423,50.88,477.36
31325,15305,1252,5,210.00,0.1724,36.20,869.00
31326,18042,1252,1,210.00,0.0543,11.40,198.60
31327,21557,1252,1,210.00,0.1381,29.00,181.00
31328,21843,1252,2,210.00,0.0240,5.04,409.92
31329,22366,1252,1,210.00,0.2046,42.97,167.03
31330,24268,1252,2,210.00,0.2143,45.00,330.00
31331,27282,1252,4,210.00,0.0887,18.63,765.48
31332,29257,1252,1,210.00,0.0554,11.63,198.37
31333,29710,1252,4,210.00,0.0611,12.83,788.68
31334,35624,1252,3,210.00,0.0424,8.90,603.30
31335,38771,1252,2,210.00,0.2041,42.86,334.28
31336,41069,1252,3,210.00,0.0470,9.87,600.39
31337,44605,1252,4,210.00,0.0208,4.37,822.52
31338,44992,1252,2,210.00,0.0280,5.88,408.24
31339,48209,1252,5,210.00,0.0543,11.40,993.00
31340,1133,1253,4,74.00,0.0421,3.12,283.52
31341,1251,1253,5,74.00,0.0231,1.71,361.45
31342,1598,1253,1,74.00,0.0821,6.08,67.92
31343,2375,1253,4,74.00,0.0841,6.22,271.12
31344,2689,1253,5,74.00,0.1272,9.41,322.95
31345,3344,1253,2,74.00,0.2370,17.54,112.92
31346,4991,1253,5,74.00,0.1473,10.90,315.50
31347,6658,1253,4,74.00,0.0598,4.43,278.28
31348,9536,1253,4,74.00,0.0456,3.37,282.52
31349,10378,1253,3,74.00,0.1367,10.12,191.64
31350,10777,1253,2,74.00,0.1198,8.87,130.26
31351,11630,1253,4,74.00,0.0059,0.44,294.24
31352,16015,1253,2,74.00,0.0799,5.91,136.18
31353,17647,1253,4,74.00,0.0883,6.53,269.88
31354,18059,1253,3,74.00,0.0527,3.90,210.30
31355,18871,1253,5,74.00,0.0866,6.41,337.95
31356,19544,1253,5,74.00,0.0817,6.05,339.75
31357,20248,1253,5,74.00,0.0163,1.21,363.95
31358,20862,1253,5,74.00,0.0588,4.35,348.25
31359,25815,1253,5,74.00,0.0218,1.61,361.95
31360,30420,1253,3,74.00,0.0318,2.35,214.95
31361,30421,1253,4,74.00,0.1893,14.01,239.96
31362,30642,1253,4,74.00,0.0001,0.01,295.96
31363,32885,1253,5,74.00,0.0362,2.68,356.60
31364,33947,1253,3,74.00,0.0606,4.48,208.56
31365,35073,1253,3,74.00,0.0107,0.79,219.63
31366,35975,1253,2,74.00,0.0634,4.69,138.62
31367,36411,1253,1,74.00,0.0412,3.05,70.95
31368,37121,1253,5,74.00,0.0997,7.38,333.10
31369,41286,1253,2,74.00,0.0460,3.40,141.20
31370,42598,1253,4,74.00,0.0007,0.05,295.80
31371,43400,1253,5,74.00,0.0401,2.97,355.15
31372,47488,1253,4,74.00,0.3745,27.71,185.16
31373,48247,1253,3,74.00,0.0227,1.68,216.96
31374,49351,1253,5,74.00,0.1086,8.04,329.80
31375,49417,1253,1,74.00,0.0772,5.71,68.29
31376,49720,1253,5,74.00,0.1352,10.00,320.00
31377,352,1254,5,39.00,0.0821,3.20,179.00
31378,2302,1254,5,39.00,0.0210,0.82,190.90
31379,2405,1254,2,39.00,0.0870,3.39,71.22
31380,3533,1254,3,39.00,0.0816,3.18,107.46
31381,4613,1254,5,39.00,0.3396,13.24,128.80
31382,7144,1254,1,39.00,0.0161,0.63,38.37
31383,7872,1254,2,39.00,0.1725,6.73,64.54
31384,9697,1254,3,39.00,0.1572,6.13,98.61
31385,10784,1254,4,39.00,0.0349,1.36,150.56
31386,11070,1254,4,39.00,0.0141,0.55,153.80
31387,12156,1254,5,39.00,0.0821,3.20,179.00
31388,12246,1254,1,39.00,0.0100,0.39,38.61
31389,12400,1254,4,39.00,0.0536,2.09,147.64
31390,12889,1254,1,39.00,0.1278,4.98,34.02
31391,14726,1254,2,39.00,0.3052,11.90,54.20
31392,17023,1254,5,39.00,0.3526,13.75,126.25
31393,17434,1254,5,39.00,0.0080,0.31,193.45
31394,19998,1254,2,39.00,0.0788,3.07,71.86
31395,20427,1254,2,39.00,0.0616,2.40,73.20
31396,33671,1254,4,39.00,0.0937,3.65,141.40
31397,33697,1254,5,39.00,0.0778,3.03,179.85
31398,35442,1254,2,39.00,0.0396,1.54,74.92
31399,36261,1254,4,39.00,0.1166,4.55,137.80
31400,39733,1254,5,39.00,0.1355,5.28,168.60
31401,39932,1254,4,39.00,0.0794,3.10,143.60
31402,43189,1254,2,39.00,0.2244,8.75,60.50
31403,45385,1254,4,39.00,0.0344,1.34,150.64
31404,45766,1254,2,39.00,0.1312,5.12,67.76
31405,46302,1254,3,39.00,0.0702,2.74,108.78
31406,46400,1254,4,39.00,0.1272,4.96,136.16
31407,47184,1254,2,39.00,0.1343,5.24,67.52
31408,47250,1254,1,39.00,0.0619,2.41,36.59
31409,48270,1254,3,39.00,0.1699,6.63,97.11
31410,48393,1254,3,39.00,0.0839,3.27,107.19
31411,48593,1254,1,39.00,0.2277,8.88,30.12
31412,2078,1255,5,104.00,0.2472,25.71,391.45
31413,3166,1255,4,104.00,0.2146,22.32,326.72
31414,3553,1255,4,104.00,0.0921,9.58,377.68
31415,6137,1255,4,104.00,0.2320,24.13,319.48
31416,7801,1255,4,104.00,0.2054,21.36,330.56
31417,9972,1255,4,104.00,0.0502,5.22,395.12
31418,11142,1255,4,104.00,0.0828,8.61,381.56
31419,12842,1255,4,104.00,0.2251,23.41,322.36
31420,14688,1255,5,104.00,0.0719,7.48,482.60
31421,17180,1255,2,104.00,0.0854,8.88,190.24
31422,17719,1255,1,104.00,0.2086,21.69,82.31
31423,17848,1255,2,104.00,0.0394,4.10,199.80
31424,18329,1255,1,104.00,0.3890,40.46,63.54
31425,21078,1255,1,104.00,0.0379,3.94,100.06
31426,21318,1255,1,104.00,0.0606,6.30,97.70
31427,22428,1255,4,104.00,0.1962,20.40,334.40
31428,23481,1255,3,104.00,0.0042,0.44,310.68
31429,25226,1255,3,104.00,0.0529,5.50,295.50
31430,25410,1255,1,104.00,0.1519,15.80,88.20
31431,28628,1255,3,104.00,0.0175,1.82,306.54
31432,28673,1255,1,104.00,0.0343,3.57,100.43
31433,29978,1255,5,104.00,0.0152,1.58,512.10
31434,29983,1255,4,104.00,0.0747,7.77,384.92
31435,31118,1255,4,104.00,0.1062,11.04,371.84
31436,31264,1255,4,104.00,0.0476,4.95,396.20
31437,34934,1255,1,104.00,0.0440,4.58,99.42
31438,36550,1255,5,104.00,0.0488,5.08,494.60
31439,38631,1255,4,104.00,0.0138,1.44,410.24
31440,39836,1255,3,104.00,0.0848,8.82,285.54
31441,40181,1255,4,104.00,0.2368,24.63,317.48
31442,40354,1255,3,104.00,0.0995,10.35,280.95
31443,46018,1255,2,104.00,0.2809,29.21,149.58
31444,47081,1255,2,104.00,0.0483,5.02,197.96
31445,47339,1255,5,104.00,0.0072,0.75,516.25
31446,642,1256,4,335.00,0.0713,23.89,1244.44
31447,2340,1256,4,335.00,0.0195,6.53,1313.88
31448,3886,1256,3,335.00,0.0073,2.45,997.65
31449,8856,1256,3,335.00,0.1182,39.60,886.20
31450,9271,1256,2,335.00,0.2061,69.04,531.92
31451,15671,1256,5,335.00,0.0112,3.75,1656.25
31452,19047,1256,1,335.00,0.0867,29.04,305.96
31453,19325,1256,4,335.00,0.0715,23.95,1244.20
31454,23134,1256,1,335.00,0.0425,14.24,320.76
31455,25013,1256,5,335.00,0.3504,117.38,1088.10
31456,25639,1256,3,335.00,0.0112,3.75,993.75
31457,26040,1256,1,335.00,0.0424,14.20,320.80
31458,33248,1256,1,335.00,0.0336,11.26,323.74
31459,34370,1256,2,335.00,0.0133,4.46,661.08
